Chr	Start	End	species	size	color
tig00005272	1	107010	MI	12	25252
tig00005273	1	138912	MI	12	25252
tig00005274	1	117756	MI	12	25252
tig00005275	1	116343	MI	12	25252
tig00005276	1	102441	MI	12	25252
tig00005277	1	108805	MI	12	25252
tig00005278	1	113544	MI	12	25252
tig00005279	1	124012	MI	12	25252
tig00005280	1	150958	MI	12	25252
tig00005281	1	152032	MI	12	25252
tig00005282	1	125629	MI	12	25252
tig00005283	1	134036	MI	12	25252
tig00005284	1	98546	MI	12	25252
tig00005285	1	97072	MI	12	25252
tig00005286	1	135611	MI	12	25252
tig00005287	1	141939	MI	12	25252
tig00005288	1	142784	MI	12	25252
tig00005289	1	138871	MI	12	25252
tig00005290	1	126873	MI	12	25252
tig00005291	1	123536	MI	12	25252
tig00005292	1	120700	MI	12	25252
tig00005293	1	127882	MI	12	25252
tig00005294	1	73433	MI	12	25252
tig00005295	1	34458	MI	12	25252
tig00005296	1	123960	MI	12	25252
tig00005297	1	111836	MI	12	25252
tig00005298	1	120104	MI	12	25252
tig00005299	1	97236	MI	12	25252
tig00005300	1	135749	MI	12	25252
tig00005301	1	109928	MI	12	25252
tig00005302	1	113238	MI	12	25252
tig00005303	1	103756	MI	12	25252
tig00005304	1	124014	MI	12	25252
tig00005305	1	116474	MI	12	25252
tig00005306	1	120764	MI	12	25252
tig00005307	1	92668	MI	12	25252
tig00005308	1	91351	MI	12	25252
tig00005309	1	88046	MI	12	25252
tig00005310	1	131432	MI	12	25252
tig00005312	1	114033	MI	12	25252
tig00005313	1	32921	MI	12	25252
tig00005314	1	108373	MI	12	25252
tig00005315	1	130072	MI	12	25252
tig00005316	1	110795	MI	12	25252
tig00005317	1	96516	MI	12	25252
tig00005318	1	79532	MI	12	25252
tig00005320	1	94742	MI	12	25252
tig00005321	1	95160	MI	12	25252
tig00005322	1	101282	MI	12	25252
tig00005323	1	101601	MI	12	25252
tig00005324	1	111385	MI	12	25252
tig00005325	1	98908	MI	12	25252
tig00005326	1	92451	MI	12	25252
tig00005327	1	101799	MI	12	25252
tig00005328	1	114599	MI	12	25252
tig00005329	1	75643	MI	12	25252
tig00005330	1	127821	MI	12	25252
tig00005331	1	41183	MI	12	25252
tig00005332	1	96006	MI	12	25252
tig00005334	1	119252	MI	12	25252
tig00005335	1	66609	MI	12	25252
tig00005336	1	113529	MI	12	25252
tig00005338	1	106273	MI	12	25252
tig00005339	1	116488	MI	12	25252
tig00005340	1	109849	MI	12	25252
tig00005341	1	157862	MI	12	25252
tig00005342	1	103756	MI	12	25252
tig00005343	1	105297	MI	12	25252
tig00005344	1	96377	MI	12	25252
tig00005345	1	65704	MI	12	25252
tig00005346	1	114614	MI	12	25252
tig00005347	1	113992	MI	12	25252
tig00005348	1	110215	MI	12	25252
tig00005349	1	62732	MI	12	25252
tig00005350	1	104075	MI	12	25252
tig00005351	1	103137	MI	12	25252
tig00005352	1	54681	MI	12	25252
tig00005353	1	108376	MI	12	25252
tig00005354	1	122550	MI	12	25252
tig00005355	1	48438	MI	12	25252
tig00005356	1	127917	MI	12	25252
tig00005357	1	151611	MI	12	25252
tig00005358	1	58441	MI	12	25252
tig00005359	1	39181	MI	12	25252
tig00005360	1	97069	MI	12	25252
tig00005361	1	92259	MI	12	25252
tig00005362	1	110573	MI	12	25252
tig00005363	1	121392	MI	12	25252
tig00005364	1	104910	MI	12	25252
tig00005365	1	106551	MI	12	25252
tig00005366	1	117037	MI	12	25252
tig00005367	1	90288	MI	12	25252
tig00005368	1	112204	MI	12	25252
tig00005369	1	112180	MI	12	25252
tig00005370	1	108750	MI	12	25252
tig00005371	1	120780	MI	12	25252
tig00005372	1	105950	MI	12	25252
tig00005373	1	86280	MI	12	25252
tig00005374	1	103479	MI	12	25252
tig00005375	1	97338	MI	12	25252
tig00005376	1	97700	MI	12	25252
tig00005377	1	116708	MI	12	25252
tig00005378	1	119817	MI	12	25252
tig00005379	1	96809	MI	12	25252
tig00005380	1	93328	MI	12	25252
tig00005381	1	153493	MI	12	25252
tig00005382	1	104450	MI	12	25252
tig00005383	1	116910	MI	12	25252
tig00005384	1	126815	MI	12	25252
tig00005385	1	107930	MI	12	25252
tig00005386	1	105483	MI	12	25252
tig00005387	1	111380	MI	12	25252
tig00005388	1	101995	MI	12	25252
tig00005389	1	106977	MI	12	25252
tig00005390	1	126128	MI	12	25252
tig00005391	1	104736	MI	12	25252
tig00005392	1	84487	MI	12	25252
tig00005393	1	73869	MI	12	25252
tig00005394	1	93246	MI	12	25252
tig00005395	1	112029	MI	12	25252
tig00005396	1	78152	MI	12	25252
tig00005398	1	31923	MI	12	25252
tig00005399	1	117487	MI	12	25252
tig00005400	1	104458	MI	12	25252
tig00005401	1	69483	MI	12	25252
tig00005402	1	94239	MI	12	25252
tig00005403	1	96576	MI	12	25252
tig00005404	1	95436	MI	12	25252
tig00005405	1	73831	MI	12	25252
tig00005406	1	88220	MI	12	25252
tig00005407	1	119333	MI	12	25252
tig00005408	1	105695	MI	12	25252
tig00005409	1	82890	MI	12	25252
tig00005410	1	91694	MI	12	25252
tig00005411	1	84785	MI	12	25252
tig00005412	1	96064	MI	12	25252
tig00005413	1	79977	MI	12	25252
tig00005414	1	76224	MI	12	25252
tig00005415	1	99732	MI	12	25252
tig00005416	1	110403	MI	12	25252
tig00005417	1	79766	MI	12	25252
tig00005418	1	88311	MI	12	25252
tig00005419	1	100784	MI	12	25252
tig00005420	1	122364	MI	12	25252
tig00005421	1	60352	MI	12	25252
tig00005422	1	88338	MI	12	25252
tig00005423	1	88028	MI	12	25252
tig00005424	1	118223	MI	12	25252
tig00005425	1	90919	MI	12	25252
tig00005426	1	96765	MI	12	25252
tig00005427	1	107951	MI	12	25252
tig00005428	1	105240	MI	12	25252
tig00005429	1	140545	MI	12	25252
tig00005430	1	101812	MI	12	25252
tig00005431	1	98951	MI	12	25252
tig00005432	1	85790	MI	12	25252
tig00005433	1	101183	MI	12	25252
tig00005434	1	105812	MI	12	25252
tig00005435	1	84810	MI	12	25252
tig00005436	1	114161	MI	12	25252
tig00005437	1	100961	MI	12	25252
tig00005438	1	91193	MI	12	25252
tig00005439	1	79144	MI	12	25252
tig00005440	1	87178	MI	12	25252
tig00005441	1	85067	MI	12	25252
tig00005442	1	100318	MI	12	25252
tig00005443	1	122856	MI	12	25252
tig00005444	1	47057	MI	12	25252
tig00005445	1	87472	MI	12	25252
tig00005446	1	93268	MI	12	25252
tig00005447	1	91784	MI	12	25252
tig00005448	1	77389	MI	12	25252
tig00005449	1	75988	MI	12	25252
tig00005450	1	70133	MI	12	25252
tig00005451	1	102225	MI	12	25252
tig00005452	1	84008	MI	12	25252
tig00005453	1	113537	MI	12	25252
tig00005454	1	101422	MI	12	25252
tig00005455	1	88047	MI	12	25252
tig00005456	1	97069	MI	12	25252
tig00005457	1	93125	MI	12	25252
tig00005458	1	88138	MI	12	25252
tig00005459	1	104920	MI	12	25252
tig00005460	1	116901	MI	12	25252
tig00005461	1	101684	MI	12	25252
tig00005462	1	87629	MI	12	25252
tig00005463	1	80532	MI	12	25252
tig00005464	1	88026	MI	12	25252
tig00005465	1	82834	MI	12	25252
tig00005466	1	88034	MI	12	25252
tig00005467	1	88013	MI	12	25252
tig00005469	1	91703	MI	12	25252
tig00005470	1	88260	MI	12	25252
tig00005471	1	101656	MI	12	25252
tig00005472	1	112707	MI	12	25252
tig00005473	1	116788	MI	12	25252
tig00005474	1	90997	MI	12	25252
tig00005475	1	93307	MI	12	25252
tig00005476	1	106197	MI	12	25252
tig00005477	1	88818	MI	12	25252
tig00005478	1	84298	MI	12	25252
tig00005479	1	39296	MI	12	25252
tig00005480	1	114821	MI	12	25252
tig00005481	1	90001	MI	12	25252
tig00005482	1	63971	MI	12	25252
tig00005483	1	82860	MI	12	25252
tig00005484	1	87291	MI	12	25252
tig00005485	1	81539	MI	12	25252
tig00005486	1	62428	MI	12	25252
tig00005487	1	91375	MI	12	25252
tig00005488	1	106371	MI	12	25252
tig00005489	1	98798	MI	12	25252
tig00005490	1	83728	MI	12	25252
tig00005491	1	81236	MI	12	25252
tig00005492	1	64887	MI	12	25252
tig00005493	1	55211	MI	12	25252
tig00005494	1	89964	MI	12	25252
tig00005495	1	97774	MI	12	25252
tig00005496	1	37832	MI	12	25252
tig00005497	1	85909	MI	12	25252
tig00005498	1	80651	MI	12	25252
tig00005499	1	71364	MI	12	25252
tig00005500	1	87015	MI	12	25252
tig00005501	1	98824	MI	12	25252
tig00005502	1	55494	MI	12	25252
tig00005503	1	45493	MI	12	25252
tig00005504	1	57891	MI	12	25252
tig00005505	1	91947	MI	12	25252
tig00005506	1	91712	MI	12	25252
tig00005507	1	87730	MI	12	25252
tig00005508	1	86246	MI	12	25252
tig00005509	1	99228	MI	12	25252
tig00005510	1	86348	MI	12	25252
tig00005511	1	100539	MI	12	25252
tig00005512	1	100520	MI	12	25252
tig00005514	1	66373	MI	12	25252
tig00005515	1	94854	MI	12	25252
tig00005516	1	109062	MI	12	25252
tig00005517	1	72801	MI	12	25252
tig00005518	1	84236	MI	12	25252
tig00005519	1	82233	MI	12	25252
tig00005520	1	103258	MI	12	25252
tig00005521	1	95619	MI	12	25252
tig00005522	1	78576	MI	12	25252
tig00005523	1	86232	MI	12	25252
tig00005524	1	98287	MI	12	25252
tig00005525	1	94794	MI	12	25252
tig00005526	1	62488	MI	12	25252
tig00005527	1	132790	MI	12	25252
tig00005528	1	85392	MI	12	25252
tig00005529	1	60802	MI	12	25252
tig00005530	1	77436	MI	12	25252
tig00005531	1	97329	MI	12	25252
tig00005532	1	127174	MI	12	25252
tig00005533	1	105311	MI	12	25252
tig00005534	1	75770	MI	12	25252
tig00005535	1	102196	MI	12	25252
tig00005536	1	108940	MI	12	25252
tig00005537	1	83654	MI	12	25252
tig00005538	1	111981	MI	12	25252
tig00005539	1	101001	MI	12	25252
tig00005540	1	96805	MI	12	25252
tig00005542	1	73925	MI	12	25252
tig00005543	1	74379	MI	12	25252
tig00005544	1	93305	MI	12	25252
tig00005545	1	98545	MI	12	25252
tig00005546	1	93762	MI	12	25252
tig00005547	1	91012	MI	12	25252
tig00005548	1	87508	MI	12	25252
tig00005549	1	73764	MI	12	25252
tig00005550	1	81862	MI	12	25252
tig00005551	1	99584	MI	12	25252
tig00005552	1	85795	MI	12	25252
tig00005553	1	107611	MI	12	25252
tig00005554	1	109098	MI	12	25252
tig00005555	1	32304	MI	12	25252
tig00005556	1	21164	MI	12	25252
tig00005557	1	86228	MI	12	25252
tig00005558	1	64138	MI	12	25252
tig00005559	1	86473	MI	12	25252
tig00005560	1	88957	MI	12	25252
tig00005561	1	112047	MI	12	25252
tig00005562	1	95162	MI	12	25252
tig00005563	1	86303	MI	12	25252
tig00005564	1	124258	MI	12	25252
tig00005565	1	75751	MI	12	25252
tig00005566	1	87850	MI	12	25252
tig00005567	1	76869	MI	12	25252
tig00005568	1	94320	MI	12	25252
tig00005569	1	115765	MI	12	25252
tig00005570	1	67107	MI	12	25252
tig00005571	1	89972	MI	12	25252
tig00005572	1	78789	MI	12	25252
tig00005573	1	79817	MI	12	25252
tig00005574	1	88683	MI	12	25252
tig00005575	1	57389	MI	12	25252
tig00005576	1	85256	MI	12	25252
tig00005577	1	86865	MI	12	25252
tig00005578	1	74984	MI	12	25252
tig00005579	1	67068	MI	12	25252
tig00005580	1	77773	MI	12	25252
tig00005581	1	97611	MI	12	25252
tig00005582	1	69852	MI	12	25252
tig00005583	1	54740	MI	12	25252
tig00005585	1	104687	MI	12	25252
tig00005586	1	99021	MI	12	25252
tig00005587	1	92376	MI	12	25252
tig00005588	1	76456	MI	12	25252
tig00005589	1	69709	MI	12	25252
tig00005590	1	72201	MI	12	25252
tig00005591	1	73100	MI	12	25252
tig00005592	1	88658	MI	12	25252
tig00005593	1	83122	MI	12	25252
tig00005594	1	87577	MI	12	25252
tig00005595	1	69652	MI	12	25252
tig00005596	1	56017	MI	12	25252
tig00005597	1	94428	MI	12	25252
tig00005598	1	80194	MI	12	25252
tig00005599	1	94638	MI	12	25252
tig00005600	1	96112	MI	12	25252
tig00005601	1	72424	MI	12	25252
tig00005602	1	77542	MI	12	25252
tig00005603	1	82250	MI	12	25252
tig00005604	1	51562	MI	12	25252
tig00005605	1	69515	MI	12	25252
tig00005606	1	80415	MI	12	25252
tig00005607	1	83902	MI	12	25252
tig00005608	1	76795	MI	12	25252
tig00005609	1	70380	MI	12	25252
tig00005610	1	68421	MI	12	25252
tig00005611	1	74241	MI	12	25252
tig00005612	1	106774	MI	12	25252
tig00005613	1	99899	MI	12	25252
tig00005614	1	110341	MI	12	25252
tig00005615	1	68996	MI	12	25252
tig00005616	1	96610	MI	12	25252
tig00005617	1	91592	MI	12	25252
tig00005618	1	90384	MI	12	25252
tig00005619	1	92388	MI	12	25252
tig00005620	1	112047	MI	12	25252
tig00005621	1	74594	MI	12	25252
tig00005622	1	79778	MI	12	25252
tig00005623	1	30068	MI	12	25252
tig00005624	1	71936	MI	12	25252
tig00005625	1	57322	MI	12	25252
tig00005626	1	55013	MI	12	25252
tig00005627	1	91253	MI	12	25252
tig00005628	1	87258	MI	12	25252
tig00005629	1	65931	MI	12	25252
tig00005630	1	81650	MI	12	25252
tig00005631	1	106390	MI	12	25252
tig00005632	1	83379	MI	12	25252
tig00005633	1	84091	MI	12	25252
tig00005634	1	65892	MI	12	25252
tig00005635	1	70726	MI	12	25252
tig00005636	1	84589	MI	12	25252
tig00005637	1	83915	MI	12	25252
tig00005638	1	90584	MI	12	25252
tig00005639	1	74218	MI	12	25252
tig00005640	1	80504	MI	12	25252
tig00005641	1	75845	MI	12	25252
tig00005642	1	72882	MI	12	25252
tig00005643	1	73596	MI	12	25252
tig00005644	1	82320	MI	12	25252
tig00005645	1	80218	MI	12	25252
tig00005646	1	84550	MI	12	25252
tig00005647	1	78339	MI	12	25252
tig00005648	1	82158	MI	12	25252
tig00005649	1	87862	MI	12	25252
tig00005650	1	74801	MI	12	25252
tig00005651	1	79240	MI	12	25252
tig00005652	1	63579	MI	12	25252
tig00005653	1	74972	MI	12	25252
tig00005654	1	65153	MI	12	25252
tig00005655	1	83716	MI	12	25252
tig00005656	1	70672	MI	12	25252
tig00005657	1	78533	MI	12	25252
tig00005658	1	77797	MI	12	25252
tig00005659	1	64981	MI	12	25252
tig00005660	1	74945	MI	12	25252
tig00005661	1	54970	MI	12	25252
tig00005662	1	84423	MI	12	25252
tig00005663	1	63038	MI	12	25252
tig00005664	1	80725	MI	12	25252
tig00005665	1	83487	MI	12	25252
tig00005666	1	81009	MI	12	25252
tig00005667	1	113509	MI	12	25252
tig00005668	1	73344	MI	12	25252
tig00005669	1	72496	MI	12	25252
tig00005670	1	70235	MI	12	25252
tig00005671	1	83401	MI	12	25252
tig00005672	1	74063	MI	12	25252
tig00005673	1	81580	MI	12	25252
tig00005674	1	71799	MI	12	25252
tig00005675	1	123326	MI	12	25252
tig00005676	1	53103	MI	12	25252
tig00005677	1	77265	MI	12	25252
tig00005678	1	11430	MI	12	25252
tig00005679	1	67013	MI	12	25252
tig00005680	1	76069	MI	12	25252
tig00005681	1	52114	MI	12	25252
tig00005682	1	104317	MI	12	25252
tig00005683	1	72457	MI	12	25252
tig00005684	1	69315	MI	12	25252
tig00005685	1	65022	MI	12	25252
tig00005686	1	88761	MI	12	25252
tig00005687	1	80620	MI	12	25252
tig00005688	1	75830	MI	12	25252
tig00005689	1	62411	MI	12	25252
tig00005690	1	88311	MI	12	25252
tig00005691	1	63051	MI	12	25252
tig00005692	1	110133	MI	12	25252
tig00005693	1	71673	MI	12	25252
tig00005694	1	65815	MI	12	25252
tig00005695	1	86668	MI	12	25252
tig00005696	1	89754	MI	12	25252
tig00005697	1	28922	MI	12	25252
tig00005698	1	67295	MI	12	25252
tig00005699	1	88328	MI	12	25252
tig00005700	1	65985	MI	12	25252
tig00005701	1	59334	MI	12	25252
tig00005702	1	96616	MI	12	25252
tig00005703	1	100018	MI	12	25252
tig00005704	1	55014	MI	12	25252
tig00005705	1	86695	MI	12	25252
tig00005706	1	73137	MI	12	25252
tig00005707	1	70626	MI	12	25252
tig00005708	1	76104	MI	12	25252
tig00005709	1	69202	MI	12	25252
tig00005710	1	58776	MI	12	25252
tig00005711	1	74710	MI	12	25252
tig00005712	1	66116	MI	12	25252
tig00005713	1	64864	MI	12	25252
tig00005714	1	53041	MI	12	25252
tig00005715	1	56771	MI	12	25252
tig00005716	1	41807	MI	12	25252
tig00005717	1	85647	MI	12	25252
tig00005718	1	70343	MI	12	25252
tig00005719	1	68098	MI	12	25252
tig00005720	1	89964	MI	12	25252
tig00005721	1	86802	MI	12	25252
tig00005722	1	59762	MI	12	25252
tig00005723	1	59675	MI	12	25252
tig00005724	1	83327	MI	12	25252
tig00005725	1	81783	MI	12	25252
tig00005726	1	61699	MI	12	25252
tig00005727	1	56529	MI	12	25252
tig00005729	1	60566	MI	12	25252
tig00005730	1	64249	MI	12	25252
tig00005731	1	76156	MI	12	25252
tig00005732	1	82750	MI	12	25252
tig00005733	1	53414	MI	12	25252
tig00005734	1	84893	MI	12	25252
tig00005735	1	85360	MI	12	25252
tig00005736	1	65248	MI	12	25252
tig00005737	1	76714	MI	12	25252
tig00005738	1	64036	MI	12	25252
tig00005739	1	73592	MI	12	25252
tig00005740	1	92919	MI	12	25252
tig00005741	1	77085	MI	12	25252
tig00005742	1	64484	MI	12	25252
tig00005743	1	71770	MI	12	25252
tig00005744	1	82250	MI	12	25252
tig00005745	1	98267	MI	12	25252
tig00005746	1	65248	MI	12	25252
tig00005747	1	67139	MI	12	25252
tig00005748	1	77391	MI	12	25252
tig00005749	1	67111	MI	12	25252
tig00005750	1	72212	MI	12	25252
tig00005751	1	77353	MI	12	25252
tig00005752	1	61739	MI	12	25252
tig00005753	1	78436	MI	12	25252
tig00005754	1	76775	MI	12	25252
tig00005755	1	73377	MI	12	25252
tig00005756	1	95702	MI	12	25252
tig00005757	1	76099	MI	12	25252
tig00005758	1	37321	MI	12	25252
tig00005759	1	49697	MI	12	25252
tig00005760	1	87911	MI	12	25252
tig00005761	1	43519	MI	12	25252
tig00005762	1	66976	MI	12	25252
tig00005763	1	82033	MI	12	25252
tig00005764	1	55414	MI	12	25252
tig00005765	1	62074	MI	12	25252
tig00005766	1	73921	MI	12	25252
tig00005767	1	64806	MI	12	25252
tig00005768	1	64184	MI	12	25252
tig00005769	1	79265	MI	12	25252
tig00005770	1	70911	MI	12	25252
tig00005771	1	73224	MI	12	25252
tig00005772	1	62413	MI	12	25252
tig00005773	1	73774	MI	12	25252
tig00005774	1	73756	MI	12	25252
tig00005775	1	96234	MI	12	25252
tig00005776	1	59262	MI	12	25252
tig00005777	1	50167	MI	12	25252
tig00005778	1	118685	MI	12	25252
tig00005779	1	102598	MI	12	25252
tig00005780	1	63092	MI	12	25252
tig00005781	1	79455	MI	12	25252
tig00005782	1	67883	MI	12	25252
tig00005783	1	85346	MI	12	25252
tig00005784	1	26420	MI	12	25252
tig00005785	1	66616	MI	12	25252
tig00005786	1	63624	MI	12	25252
tig00005787	1	62739	MI	12	25252
tig00005788	1	51335	MI	12	25252
tig00005789	1	82364	MI	12	25252
tig00005790	1	92402	MI	12	25252
tig00005791	1	66477	MI	12	25252
tig00005792	1	81268	MI	12	25252
tig00005793	1	74855	MI	12	25252
tig00005794	1	64314	MI	12	25252
tig00005795	1	56432	MI	12	25252
tig00005796	1	70039	MI	12	25252
tig00005797	1	69048	MI	12	25252
tig00005798	1	63985	MI	12	25252
tig00005799	1	82722	MI	12	25252
tig00005800	1	45796	MI	12	25252
tig00005801	1	67368	MI	12	25252
tig00005802	1	63318	MI	12	25252
tig00005803	1	68135	MI	12	25252
tig00005804	1	62191	MI	12	25252
tig00005805	1	57859	MI	12	25252
tig00005806	1	74342	MI	12	25252
tig00005807	1	76332	MI	12	25252
tig00005808	1	47650	MI	12	25252
tig00005809	1	66546	MI	12	25252
tig00005810	1	80705	MI	12	25252
tig00005811	1	62245	MI	12	25252
tig00005812	1	75207	MI	12	25252
tig00005813	1	63015	MI	12	25252
tig00005814	1	59630	MI	12	25252
tig00005815	1	75993	MI	12	25252
tig00005816	1	58738	MI	12	25252
tig00005817	1	71881	MI	12	25252
tig00005818	1	48434	MI	12	25252
tig00005819	1	90374	MI	12	25252
tig00005820	1	64369	MI	12	25252
tig00005821	1	55342	MI	12	25252
tig00005822	1	73255	MI	12	25252
tig00005823	1	49700	MI	12	25252
tig00005824	1	64786	MI	12	25252
tig00005825	1	65203	MI	12	25252
tig00005826	1	54664	MI	12	25252
tig00005827	1	76969	MI	12	25252
tig00005828	1	80730	MI	12	25252
tig00005829	1	77858	MI	12	25252
tig00005830	1	66832	MI	12	25252
tig00005831	1	60331	MI	12	25252
tig00005832	1	58590	MI	12	25252
tig00005833	1	85929	MI	12	25252
tig00005834	1	44326	MI	12	25252
tig00005835	1	71744	MI	12	25252
tig00005836	1	45365	MI	12	25252
tig00005837	1	46964	MI	12	25252
tig00005838	1	56587	MI	12	25252
tig00005839	1	77683	MI	12	25252
tig00005840	1	62380	MI	12	25252
tig00005841	1	14470	MI	12	25252
tig00005842	1	63040	MI	12	25252
tig00005843	1	68145	MI	12	25252
tig00005844	1	76841	MI	12	25252
tig00005845	1	58075	MI	12	25252
tig00005846	1	68703	MI	12	25252
tig00005847	1	63118	MI	12	25252
tig00005848	1	63435	MI	12	25252
tig00005849	1	71835	MI	12	25252
tig00005850	1	54739	MI	12	25252
tig00005851	1	66127	MI	12	25252
tig00005852	1	82401	MI	12	25252
tig00005853	1	55062	MI	12	25252
tig00005854	1	65839	MI	12	25252
tig00005855	1	66291	MI	12	25252
tig00005856	1	65990	MI	12	25252
tig00005857	1	91230	MI	12	25252
tig00005858	1	64371	MI	12	25252
tig00005859	1	53458	MI	12	25252
tig00005860	1	62790	MI	12	25252
tig00005861	1	39582	MI	12	25252
tig00005862	1	77212	MI	12	25252
tig00005863	1	67610	MI	12	25252
tig00005864	1	65011	MI	12	25252
tig00005865	1	29734	MI	12	25252
tig00005866	1	34716	MI	12	25252
tig00005867	1	77093	MI	12	25252
tig00005868	1	59551	MI	12	25252
tig00005869	1	62994	MI	12	25252
tig00005870	1	60853	MI	12	25252
tig00005871	1	59756	MI	12	25252
tig00005872	1	47831	MI	12	25252
tig00005873	1	78200	MI	12	25252
tig00005874	1	55703	MI	12	25252
tig00005875	1	51623	MI	12	25252
tig00005876	1	64903	MI	12	25252
tig00005877	1	76613	MI	12	25252
tig00005878	1	82810	MI	12	25252
tig00005879	1	77061	MI	12	25252
tig00005880	1	87178	MI	12	25252
tig00005882	1	67776	MI	12	25252
tig00005883	1	64480	MI	12	25252
tig00005884	1	64933	MI	12	25252
tig00005885	1	49417	MI	12	25252
tig00005886	1	76447	MI	12	25252
tig00005887	1	65860	MI	12	25252
tig00005888	1	69686	MI	12	25252
tig00005889	1	58444	MI	12	25252
tig00005890	1	61081	MI	12	25252
tig00005891	1	53558	MI	12	25252
tig00005892	1	55690	MI	12	25252
tig00005893	1	56580	MI	12	25252
tig00005894	1	71406	MI	12	25252
tig00005895	1	62761	MI	12	25252
tig00005896	1	82198	MI	12	25252
tig00005897	1	70223	MI	12	25252
tig00005898	1	76817	MI	12	25252
tig00005899	1	106547	MI	12	25252
tig00005900	1	77950	MI	12	25252
tig00005901	1	71812	MI	12	25252
tig00005902	1	62724	MI	12	25252
tig00005903	1	75014	MI	12	25252
tig00005904	1	63988	MI	12	25252
tig00005905	1	65596	MI	12	25252
tig00005906	1	67153	MI	12	25252
tig00005907	1	56724	MI	12	25252
tig00005908	1	24324	MI	12	25252
tig00005909	1	87294	MI	12	25252
tig00005910	1	59001	MI	12	25252
tig00005911	1	59474	MI	12	25252
tig00005912	1	62040	MI	12	25252
tig00005913	1	69117	MI	12	25252
tig00005914	1	57127	MI	12	25252
tig00005915	1	58669	MI	12	25252
tig00005916	1	51698	MI	12	25252
tig00005917	1	65307	MI	12	25252
tig00005918	1	36666	MI	12	25252
tig00005919	1	76723	MI	12	25252
tig00005920	1	59365	MI	12	25252
tig00005921	1	45132	MI	12	25252
tig00005922	1	52337	MI	12	25252
tig00005923	1	53170	MI	12	25252
tig00005924	1	58654	MI	12	25252
tig00005925	1	63054	MI	12	25252
tig00005926	1	85445	MI	12	25252
tig00005927	1	62903	MI	12	25252
tig00005928	1	49915	MI	12	25252
tig00005929	1	40049	MI	12	25252
tig00005930	1	88334	MI	12	25252
tig00005931	1	65040	MI	12	25252
tig00005932	1	65495	MI	12	25252
tig00005933	1	68944	MI	12	25252
tig00005934	1	43761	MI	12	25252
tig00005935	1	67621	MI	12	25252
tig00005936	1	46459	MI	12	25252
tig00005937	1	36558	MI	12	25252
tig00005938	1	72219	MI	12	25252
tig00005939	1	46919	MI	12	25252
tig00005940	1	55078	MI	12	25252
tig00005941	1	60250	MI	12	25252
tig00005942	1	80389	MI	12	25252
tig00005943	1	49534	MI	12	25252
tig00005944	1	57096	MI	12	25252
tig00005945	1	47031	MI	12	25252
tig00005946	1	50387	MI	12	25252
tig00005947	1	59420	MI	12	25252
tig00005948	1	45253	MI	12	25252
tig00005949	1	60673	MI	12	25252
tig00005950	1	38303	MI	12	25252
tig00005951	1	54730	MI	12	25252
tig00005952	1	45674	MI	12	25252
tig00005953	1	75753	MI	12	25252
tig00005954	1	53914	MI	12	25252
tig00005955	1	93660	MI	12	25252
tig00005956	1	39419	MI	12	25252
tig00005957	1	71349	MI	12	25252
tig00005958	1	44578	MI	12	25252
tig00005959	1	58127	MI	12	25252
tig00005960	1	63455	MI	12	25252
tig00005961	1	63077	MI	12	25252
tig00005962	1	36487	MI	12	25252
tig00005963	1	58384	MI	12	25252
tig00005964	1	86086	MI	12	25252
tig00005965	1	58349	MI	12	25252
tig00005966	1	70325	MI	12	25252
tig00005967	1	56439	MI	12	25252
tig00005968	1	60488	MI	12	25252
tig00005969	1	54020	MI	12	25252
tig00005970	1	57241	MI	12	25252
tig00005971	1	60777	MI	12	25252
tig00005972	1	60626	MI	12	25252
tig00005973	1	67494	MI	12	25252
tig00005974	1	59618	MI	12	25252
tig00005975	1	83241	MI	12	25252
tig00005976	1	74501	MI	12	25252
tig00005977	1	84160	MI	12	25252
tig00005978	1	70329	MI	12	25252
tig00005979	1	59127	MI	12	25252
tig00005980	1	71968	MI	12	25252
tig00005981	1	62732	MI	12	25252
tig00005982	1	62564	MI	12	25252
tig00005983	1	50447	MI	12	25252
tig00005984	1	62928	MI	12	25252
tig00005985	1	38884	MI	12	25252
tig00005986	1	68332	MI	12	25252
tig00005987	1	76720	MI	12	25252
tig00005988	1	72266	MI	12	25252
tig00005989	1	40909	MI	12	25252
tig00005990	1	70288	MI	12	25252
tig00005991	1	81200	MI	12	25252
tig00005992	1	62698	MI	12	25252
tig00005993	1	60989	MI	12	25252
tig00005994	1	61545	MI	12	25252
tig00005995	1	65886	MI	12	25252
tig00005996	1	50950	MI	12	25252
tig00005997	1	71305	MI	12	25252
tig00005998	1	72889	MI	12	25252
tig00005999	1	39930	MI	12	25252
tig00006000	1	80622	MI	12	25252
tig00006001	1	55683	MI	12	25252
tig00006002	1	47050	MI	12	25252
tig00006003	1	64457	MI	12	25252
tig00006004	1	63107	MI	12	25252
tig00006005	1	75706	MI	12	25252
tig00006006	1	76342	MI	12	25252
tig00006007	1	62703	MI	12	25252
tig00006008	1	65500	MI	12	25252
tig00006009	1	37306	MI	12	25252
tig00006010	1	88804	MI	12	25252
tig00006011	1	26964	MI	12	25252
tig00006012	1	73268	MI	12	25252
tig00006013	1	61873	MI	12	25252
tig00006014	1	65668	MI	12	25252
tig00006016	1	76466	MI	12	25252
tig00006017	1	69802	MI	12	25252
tig00006018	1	71434	MI	12	25252
tig00006019	1	69813	MI	12	25252
